Response ID,Real image ID,Synthetic Image ID,Real Image Response,Syn image response,Date
9289,333,457,real,synthetic,2020-01-02T20:14:44.572484
9290,107,195,real,synthetic,2020-01-02T20:14:44.572484
9291,57,246,synthetic,real,2020-01-02T20:14:44.572484
9292,272,234,real,real,2020-01-02T20:14:44.572484
9293,320,428,synthetic,synthetic,2020-01-02T20:14:44.572484
9294,20,157,real,synthetic,2020-01-02T20:14:44.572484
9295,110,192,synthetic,real,2020-01-02T20:14:44.572484
9296,287,167,real,synthetic,2020-01-02T20:14:44.572484
9297,76,171,synthetic,synthetic,2020-01-02T20:14:44.572484
9298,21,190,real,synthetic,2020-01-02T20:14:44.572484
9299,43,241,real,synthetic,2020-01-02T20:14:44.572484
9300,298,410,real,real,2020-01-02T20:14:44.572484
9301,32,474,real,synthetic,2020-01-02T20:14:44.572484
9302,27,494,synthetic,synthetic,2020-01-02T20:14:44.572484
9303,99,203,real,real,2020-01-02T20:14:44.572484
9304,288,185,synthetic,synthetic,2020-01-02T20:14:44.572484
9305,102,493,real,real,2020-01-02T20:14:44.572484
9306,51,419,synthetic,real,2020-01-02T20:14:44.572484
9307,86,405,real,synthetic,2020-01-02T20:14:44.572484
9308,86,406,real,synthetic,2020-01-02T20:14:44.572484
9309,5,212,synthetic,synthetic,2020-01-02T20:14:44.572484
9310,88,448,real,real,2020-01-02T20:14:44.572484
9311,321,185,real,real,2020-01-02T20:14:44.572484
9312,84,371,synthetic,real,2020-01-02T20:14:44.572484
9313,326,129,real,synthetic,2020-01-02T20:14:44.572484
9314,317,169,real,real,2020-01-02T20:14:44.572484
9315,97,149,real,real,2020-01-02T20:14:44.572484
9316,22,225,synthetic,synthetic,2020-01-02T20:14:44.572484
9317,288,401,real,real,2020-01-02T20:14:44.572484
9318,8,448,synthetic,synthetic,2020-01-02T20:14:44.572484
9319,28,453,synthetic,real,2020-01-02T20:14:44.572484
9320,267,490,real,real,2020-01-02T20:14:44.572484
9321,101,374,real,synthetic,2020-01-02T20:14:44.572484
9322,327,373,real,real,2020-01-02T20:14:44.572484
9323,45,202,real,real,2020-01-02T20:14:44.572484
9324,324,384,real,synthetic,2020-01-02T20:14:44.572484
9325,43,453,real,real,2020-01-02T20:14:44.572484
9326,37,492,synthetic,real,2020-01-02T20:14:44.572484
9327,343,491,real,real,2020-01-02T20:14:44.572484
9328,276,423,synthetic,synthetic,2020-01-02T20:14:44.572484
9329,69,144,synthetic,synthetic,2020-01-02T20:14:44.572484
9330,106,180,real,synthetic,2020-01-02T20:14:44.572484
9331,90,173,synthetic,real,2020-01-02T20:14:44.572484
9332,294,448,real,real,2020-01-02T20:14:44.572484
9333,2,157,real,real,2020-01-02T20:14:44.572484
9334,30,444,real,synthetic,2020-01-02T20:14:44.572484
9335,54,179,real,real,2020-01-02T20:14:44.572484
9336,117,237,real,synthetic,2020-01-02T20:14:44.572484
9337,108,204,real,real,2020-01-02T20:14:44.572484
9338,54,463,real,synthetic,2020-01-02T20:14:44.572484
9339,310,177,real,synthetic,2020-01-02T20:14:44.572484
9340,306,149,synthetic,synthetic,2020-01-02T20:14:44.572484
9341,328,482,synthetic,real,2020-01-02T20:14:44.572484
9342,4,470,real,synthetic,2020-01-02T20:14:44.572484
9343,255,402,synthetic,real,2020-01-02T20:14:44.572484
9344,302,121,real,real,2020-01-02T20:14:44.572484
9345,13,228,synthetic,real,2020-01-02T20:14:44.572484
9346,252,402,synthetic,synthetic,2020-01-02T20:14:44.572484
9347,1,466,real,real,2020-01-02T20:14:44.572484
9348,72,429,synthetic,synthetic,2020-01-02T20:14:44.572484
9349,119,185,synthetic,synthetic,2020-01-02T20:14:44.572484
9350,315,424,real,synthetic,2020-01-02T20:14:44.572484
9351,73,385,real,synthetic,2020-01-02T20:14:44.572484
9352,29,379,synthetic,synthetic,2020-01-02T20:14:44.572484
9353,20,473,real,real,2020-01-02T20:14:44.572484
9354,18,207,synthetic,synthetic,2020-01-02T20:14:44.572484
9355,321,162,real,real,2020-01-02T20:14:44.572484
9356,5,435,real,synthetic,2020-01-02T20:14:44.572484
9357,349,224,real,real,2020-01-02T20:14:44.572484
9358,290,472,synthetic,synthetic,2020-01-02T20:14:44.572484
9359,356,478,synthetic,real,2020-01-02T20:14:44.572484
9360,255,488,real,synthetic,2020-01-02T20:14:44.572484
9361,99,428,synthetic,synthetic,2020-01-02T20:14:44.572484
9362,358,452,synthetic,synthetic,2020-01-02T20:14:44.572484
9363,278,204,synthetic,real,2020-01-02T20:14:44.572484
9364,38,391,real,real,2020-01-02T20:14:44.572484
9365,106,243,real,real,2020-01-02T20:14:44.572484
9366,42,224,synthetic,synthetic,2020-01-02T20:14:44.572484
9367,40,162,synthetic,synthetic,2020-01-02T20:14:44.572484
9368,103,168,real,synthetic,2020-01-02T20:14:44.572484
9369,294,430,synthetic,real,2020-01-02T20:14:44.572484
9370,364,468,real,synthetic,2020-01-02T20:14:44.572484
9371,328,126,real,synthetic,2020-01-02T20:14:44.572484
9372,293,453,synthetic,synthetic,2020-01-02T20:14:44.572484
9373,342,466,real,real,2020-01-02T20:14:44.572484
9374,309,457,real,real,2020-01-02T20:14:44.572484
9375,249,426,real,synthetic,2020-01-02T20:14:44.572484
9376,30,454,real,synthetic,2020-01-02T20:14:44.572484
9377,60,478,synthetic,real,2020-01-02T20:14:44.572484
9378,313,213,synthetic,synthetic,2020-01-02T20:14:44.572484
9379,282,394,synthetic,real,2020-01-02T20:14:44.572484
9380,15,409,real,synthetic,2020-01-02T20:14:44.572484
9381,286,429,real,real,2020-01-02T20:14:44.572484
9382,8,159,synthetic,synthetic,2020-01-02T20:14:44.572484
9383,35,165,synthetic,real,2020-01-02T20:14:44.572484
9384,116,382,synthetic,synthetic,2020-01-02T20:14:44.572484
9385,281,403,real,synthetic,2020-01-02T20:14:44.572484
9386,310,168,synthetic,synthetic,2020-01-02T20:14:44.572484
9387,79,122,real,real,2020-01-02T20:14:44.572484
9388,8,238,synthetic,real,2020-01-02T20:14:44.572484
9389,297,185,real,real,2020-01-02T20:14:44.572484
9390,350,393,synthetic,synthetic,2020-01-02T20:14:44.572484
9391,279,198,real,real,2020-01-02T20:14:44.572484
9392,268,371,real,synthetic,2020-01-02T20:14:44.572484
9393,361,434,synthetic,synthetic,2020-01-02T20:14:44.572484
9394,45,435,real,synthetic,2020-01-02T20:14:44.572484
9395,354,465,real,real,2020-01-02T20:14:44.572484
9396,36,413,synthetic,synthetic,2020-01-02T20:14:44.572484
9397,339,384,real,real,2020-01-02T20:14:44.572484
9398,46,446,real,synthetic,2020-01-02T20:14:44.572484
9399,4,488,real,real,2020-01-02T20:14:44.572484
9400,98,462,real,synthetic,2020-01-02T20:14:44.572484
9401,9,478,synthetic,real,2020-01-02T20:14:44.572484
9402,322,163,real,real,2020-01-02T20:14:44.572484
9403,323,157,synthetic,real,2020-01-02T20:14:44.572484
9404,65,173,synthetic,real,2020-01-02T20:14:44.572484
9405,329,225,real,synthetic,2020-01-02T20:14:44.572484
9406,325,181,synthetic,synthetic,2020-01-02T20:14:44.572484
9407,250,376,real,synthetic,2020-01-02T20:14:44.572484
9408,327,214,synthetic,synthetic,2020-01-02T20:14:44.572484
9409,110,431,synthetic,real,2020-01-02T20:14:44.572484
9410,106,483,real,synthetic,2020-01-02T20:14:44.572484
9411,331,154,real,synthetic,2020-01-02T20:14:44.572484
9412,36,166,synthetic,synthetic,2020-01-02T20:14:44.572484
9413,367,246,synthetic,real,2020-01-02T20:14:44.572484
9414,38,464,synthetic,real,2020-01-02T20:14:44.572484
9415,366,470,real,synthetic,2020-01-02T20:14:44.572484
9416,292,157,real,real,2020-01-02T20:14:44.572484
9417,72,122,synthetic,real,2020-01-02T20:14:44.572484
9418,98,223,real,real,2020-01-02T20:14:44.572484
9419,349,405,real,synthetic,2020-01-02T20:14:44.572484
9420,92,483,real,real,2020-01-02T20:14:44.572484
9421,10,169,synthetic,real,2020-01-02T20:14:44.572484
9422,341,231,real,real,2020-01-02T20:14:44.572484
9423,323,464,synthetic,real,2020-01-02T20:14:44.572484
9424,85,137,real,real,2020-01-02T20:14:44.572484
9425,52,371,real,real,2020-01-02T20:14:44.572484
9426,94,140,real,synthetic,2020-01-02T20:14:44.572484
9427,300,477,synthetic,synthetic,2020-01-02T20:14:44.572484
9428,100,494,real,synthetic,2020-01-02T20:14:44.572484
9429,75,147,synthetic,synthetic,2020-01-02T20:14:44.572484
9430,322,225,synthetic,real,2020-01-02T20:14:44.572484
9431,63,171,synthetic,synthetic,2020-01-02T20:14:44.572484
9432,94,386,synthetic,synthetic,2020-01-02T20:14:44.572484
9433,351,465,real,real,2020-01-02T20:14:44.572484
9434,330,455,real,synthetic,2020-01-02T20:14:44.572484
9435,55,467,real,real,2020-01-02T20:14:44.572484
9436,109,204,real,real,2020-01-02T20:14:44.572484
9437,353,218,synthetic,synthetic,2020-01-02T20:14:44.572484
9438,4,485,synthetic,synthetic,2020-01-02T20:14:44.572484
9439,56,135,real,synthetic,2020-01-02T20:14:44.572484
9440,115,408,real,real,2020-01-02T20:14:44.572484
9441,334,450,synthetic,synthetic,2020-01-02T20:14:44.572484
9442,115,173,real,synthetic,2020-01-02T20:14:44.572484
9443,364,396,synthetic,real,2020-01-02T20:14:44.572484
9444,61,380,synthetic,real,2020-01-02T20:14:44.572484
9445,264,455,synthetic,real,2020-01-02T20:14:44.572484
9446,289,444,real,real,2020-01-02T20:14:44.572484
9447,75,388,real,real,2020-01-02T20:14:44.572484
9448,21,387,synthetic,real,2020-01-02T20:14:44.572484
9449,41,175,real,real,2020-01-02T20:14:44.572484
9450,254,141,real,synthetic,2020-01-02T20:14:44.572484
9451,120,438,real,synthetic,2020-01-02T20:14:44.572484
9452,359,372,real,real,2020-01-02T20:14:44.572484
9453,100,232,synthetic,real,2020-01-02T20:14:44.572484
9454,81,152,synthetic,real,2020-01-02T20:14:44.572484
9455,308,187,real,synthetic,2020-01-02T20:14:44.572484
9456,3,391,synthetic,synthetic,2020-01-02T20:14:44.572484
9457,250,435,synthetic,synthetic,2020-01-02T20:14:44.572484
9458,15,132,synthetic,real,2020-01-02T20:14:44.572484
9459,50,435,real,real,2020-01-02T20:14:44.572484
9460,59,241,real,synthetic,2020-01-02T20:14:44.572484
9461,1,227,real,real,2020-01-02T20:14:44.572484
9462,289,133,real,real,2020-01-02T20:14:44.572484
9463,109,422,synthetic,real,2020-01-02T20:14:44.572484
9464,78,432,synthetic,real,2020-01-02T20:14:44.572484
9465,93,166,synthetic,synthetic,2020-01-02T20:14:44.572484
9466,283,217,real,synthetic,2020-01-02T20:14:44.572484
9467,5,182,real,real,2020-01-02T20:14:44.572484
9468,48,399,synthetic,real,2020-01-02T20:14:44.572484
9469,315,432,real,synthetic,2020-01-02T20:14:44.572484
9470,287,463,real,real,2020-01-02T20:14:44.572484
9471,3,169,synthetic,synthetic,2020-01-02T20:14:44.572484
9472,260,422,real,real,2020-01-02T20:14:44.572484
9473,8,184,synthetic,real,2020-01-02T20:14:44.572484
9474,91,487,synthetic,real,2020-01-02T20:14:44.572484
9475,64,373,real,synthetic,2020-01-02T20:14:44.572484
9476,274,455,synthetic,real,2020-01-02T20:14:44.572484
9477,347,384,real,synthetic,2020-01-02T20:14:44.572484
9478,351,495,synthetic,real,2020-01-02T20:14:44.572484
9479,306,464,synthetic,synthetic,2020-01-02T20:14:44.572484
9480,312,458,real,synthetic,2020-01-02T20:14:44.572484
9481,33,438,real,real,2020-01-02T20:14:44.572484
9482,72,210,real,real,2020-01-02T20:14:44.572484
9483,112,478,synthetic,synthetic,2020-01-02T20:14:44.572484
9484,300,490,real,synthetic,2020-01-02T20:14:44.572484
9485,18,383,synthetic,real,2020-01-02T20:14:44.572484
9486,296,208,real,synthetic,2020-01-02T20:14:44.572484
9487,67,448,synthetic,real,2020-01-02T20:14:44.572484
9488,282,380,real,real,2020-01-02T20:14:44.572484
9489,316,200,synthetic,real,2020-01-02T20:14:44.572484
9490,74,448,synthetic,synthetic,2020-01-02T20:14:44.572484
9491,15,189,real,synthetic,2020-01-02T20:14:44.572484
9492,96,137,real,synthetic,2020-01-02T20:14:44.572484
9493,327,466,synthetic,synthetic,2020-01-02T20:14:44.572484
9494,69,406,real,synthetic,2020-01-02T20:14:44.572484
9495,308,456,synthetic,synthetic,2020-01-02T20:14:44.572484
9496,289,205,synthetic,synthetic,2020-01-02T20:14:44.572484
9497,75,170,synthetic,synthetic,2020-01-02T20:14:44.572484
9498,327,461,synthetic,real,2020-01-02T20:14:44.572484
9499,275,486,synthetic,synthetic,2020-01-02T20:14:44.572484
9500,104,172,synthetic,real,2020-01-02T20:14:44.572484
9501,58,405,synthetic,real,2020-01-02T20:14:44.572484
9502,52,238,synthetic,synthetic,2020-01-02T20:14:44.572484
9503,325,200,synthetic,real,2020-01-02T20:14:44.572484
9504,293,376,real,real,2020-01-02T20:14:44.572484
9505,30,170,synthetic,synthetic,2020-01-02T20:14:44.572484
9506,327,166,synthetic,real,2020-01-02T20:14:44.572484
9507,312,175,synthetic,synthetic,2020-01-02T20:14:44.572484
9508,99,208,real,real,2020-01-02T20:14:44.572484
9509,90,389,synthetic,real,2020-01-02T20:14:44.572484
9510,61,463,real,real,2020-01-02T20:14:44.572484
9511,40,443,synthetic,synthetic,2020-01-02T20:14:44.572484
9512,347,134,real,synthetic,2020-01-02T20:14:44.572484
9513,69,453,real,real,2020-01-02T20:14:44.572484
9514,360,248,synthetic,real,2020-01-02T20:14:44.572484
9515,253,166,real,synthetic,2020-01-02T20:14:44.572484
9516,319,495,real,synthetic,2020-01-02T20:14:44.572484
9517,282,401,synthetic,real,2020-01-02T20:14:44.572484
9518,349,416,synthetic,real,2020-01-02T20:14:44.572484
9519,16,449,real,real,2020-01-02T20:14:44.572484
9520,319,204,synthetic,real,2020-01-02T20:14:44.572484
9521,290,210,real,real,2020-01-02T20:14:44.572484
9522,96,396,real,real,2020-01-02T20:14:44.572484
9523,77,165,real,synthetic,2020-01-02T20:14:44.572484
9524,34,380,synthetic,synthetic,2020-01-02T20:14:44.572484
9525,349,452,real,synthetic,2020-01-02T20:14:44.572484
9526,117,129,synthetic,real,2020-01-02T20:14:44.572484
9527,14,170,real,real,2020-01-02T20:14:44.572484
9528,351,139,real,real,2020-01-02T20:14:44.572484
9529,263,486,synthetic,real,2020-01-02T20:14:44.572484
9530,363,470,real,synthetic,2020-01-02T20:14:44.572484
9531,364,407,real,synthetic,2020-01-02T20:14:44.572484
9532,14,245,real,synthetic,2020-01-02T20:14:44.572484
9533,349,157,synthetic,real,2020-01-02T20:14:44.572484
9534,343,145,synthetic,synthetic,2020-01-02T20:14:44.572484
9535,4,419,real,real,2020-01-02T20:14:44.572484
9536,330,248,real,real,2020-01-02T20:14:44.572484
9537,313,394,synthetic,real,2020-01-02T20:14:44.572484
9538,322,402,synthetic,synthetic,2020-01-02T20:14:44.572484
9539,305,125,synthetic,real,2020-01-02T20:14:44.572484
9540,75,401,synthetic,real,2020-01-02T20:14:44.572484
9541,342,494,real,real,2020-01-02T20:14:44.572484
9542,116,196,synthetic,real,2020-01-02T20:14:44.572484
9543,328,405,synthetic,real,2020-01-02T20:14:44.572484
9544,334,125,synthetic,synthetic,2020-01-02T20:14:44.572484
9545,338,180,real,synthetic,2020-01-02T20:14:44.572484
9546,36,488,synthetic,real,2020-01-02T20:14:44.572484
9547,351,140,synthetic,real,2020-01-02T20:14:44.572484
9548,38,477,real,real,2020-01-02T20:14:44.572484
9549,47,129,real,real,2020-01-02T20:14:44.572484
9550,43,458,synthetic,real,2020-01-02T20:14:44.572484
9551,269,483,real,real,2020-01-02T20:14:44.572484
9552,5,215,synthetic,synthetic,2020-01-02T20:14:44.572484
9553,315,174,synthetic,real,2020-01-02T20:14:44.572484
9554,55,384,synthetic,real,2020-01-02T20:14:44.572484
9555,314,450,real,real,2020-01-02T20:14:44.572484
9556,361,454,real,real,2020-01-02T20:14:44.572484
9557,88,143,real,real,2020-01-02T20:14:44.572484
9558,24,385,synthetic,synthetic,2020-01-02T20:14:44.572484
9559,326,397,real,real,2020-01-02T20:14:44.572484
9560,256,163,real,real,2020-01-02T20:14:44.572484
9561,106,155,synthetic,real,2020-01-02T20:14:44.572484
9562,55,389,synthetic,real,2020-01-02T20:14:44.572484
9563,286,132,synthetic,synthetic,2020-01-02T20:14:44.572484
9564,92,472,real,real,2020-01-02T20:14:44.572484
9565,110,241,real,synthetic,2020-01-02T20:14:44.572484
9566,272,479,real,real,2020-01-02T20:14:44.572484
9567,93,238,real,real,2020-01-02T20:14:44.572484
9568,45,187,real,synthetic,2020-01-02T20:14:44.572484
9569,78,166,synthetic,synthetic,2020-01-02T20:14:44.572484
9570,285,398,real,real,2020-01-02T20:14:44.572484
9571,315,152,real,synthetic,2020-01-02T20:14:44.572484
9572,277,232,real,synthetic,2020-01-02T20:14:44.572484
9573,56,140,synthetic,real,2020-01-02T20:14:44.572484
9574,26,373,synthetic,real,2020-01-02T20:14:44.572484
9575,308,123,synthetic,synthetic,2020-01-02T20:14:44.572484
9576,52,471,real,real,2020-01-02T20:14:44.572484
9577,88,469,synthetic,synthetic,2020-01-02T20:14:44.572484
9578,100,133,real,synthetic,2020-01-02T20:14:44.572484
9579,102,208,real,real,2020-01-02T20:14:44.572484
9580,324,390,real,real,2020-01-02T20:14:44.572484
9581,333,396,synthetic,real,2020-01-02T20:14:44.572484
9582,359,181,real,real,2020-01-02T20:14:44.572484
9583,120,436,synthetic,synthetic,2020-01-02T20:14:44.572484
9584,307,187,synthetic,synthetic,2020-01-02T20:14:44.572484
9585,262,217,synthetic,real,2020-01-02T20:14:44.572484
9586,329,188,real,real,2020-01-02T20:14:44.572484
9587,1,127,synthetic,real,2020-01-02T20:14:44.572484
9588,106,218,real,real,2020-01-02T20:14:44.572484
9589,119,442,synthetic,synthetic,2020-01-02T20:14:44.572484
9590,42,454,synthetic,real,2020-01-02T20:14:44.572484
9591,276,207,real,real,2020-01-02T20:14:44.572484
9592,281,162,synthetic,synthetic,2020-01-02T20:14:44.572484
9593,320,157,real,synthetic,2020-01-02T20:14:44.572484
9594,58,432,synthetic,synthetic,2020-01-02T20:14:44.572484
9595,17,127,synthetic,real,2020-01-02T20:14:44.572484
9596,311,370,real,real,2020-01-02T20:14:44.572484
9597,103,136,real,synthetic,2020-01-02T20:14:44.572484
9598,22,226,synthetic,synthetic,2020-01-02T20:14:44.572484
9599,259,485,synthetic,real,2020-01-02T20:14:44.572484
9600,252,209,real,synthetic,2020-01-02T20:14:44.572484
9601,59,177,synthetic,synthetic,2020-01-02T20:14:44.572484
9602,347,165,real,real,2020-01-02T20:14:44.572484
9603,359,407,synthetic,real,2020-01-02T20:14:44.572484
9604,115,471,synthetic,synthetic,2020-01-02T20:14:44.572484
9605,327,158,synthetic,synthetic,2020-01-02T20:14:44.572484
9606,360,123,real,synthetic,2020-01-02T20:14:44.572484
9607,73,248,synthetic,real,2020-01-02T20:14:44.572484
9608,310,414,synthetic,real,2020-01-02T20:14:44.572484
9609,324,142,synthetic,synthetic,2020-01-02T20:14:44.572484
9610,114,437,synthetic,real,2020-01-02T20:14:44.572484
9611,302,224,real,synthetic,2020-01-02T20:14:44.572484
9612,255,450,synthetic,synthetic,2020-01-02T20:14:44.572484
9613,299,424,synthetic,real,2020-01-02T20:14:44.572484
9614,316,203,real,synthetic,2020-01-02T20:14:44.572484
9615,62,223,synthetic,real,2020-01-02T20:14:44.572484
9616,64,156,synthetic,real,2020-01-02T20:14:44.572484
9617,104,418,real,real,2020-01-02T20:14:44.572484
9618,5,178,synthetic,synthetic,2020-01-02T20:14:44.572484
9619,17,137,synthetic,real,2020-01-02T20:14:44.572484
9620,62,373,synthetic,real,2020-01-02T20:14:44.572484
9621,264,467,synthetic,synthetic,2020-01-02T20:14:44.572484
9622,84,373,synthetic,synthetic,2020-01-02T20:14:44.572484
9623,271,383,real,synthetic,2020-01-02T20:14:44.572484
9624,40,457,synthetic,real,2020-01-02T20:14:44.572484
9625,63,407,synthetic,synthetic,2020-01-02T20:14:44.572484
9626,119,446,synthetic,synthetic,2020-01-02T20:14:44.572484
9627,24,495,real,synthetic,2020-01-02T20:14:44.572484
9628,92,189,real,real,2020-01-02T20:14:44.572484
9629,260,198,synthetic,real,2020-01-02T20:14:44.572484
9630,277,166,real,real,2020-01-02T20:14:44.572484
9631,334,219,real,real,2020-01-02T20:14:44.572484
9632,105,235,real,real,2020-01-02T20:14:44.572484
9633,284,232,synthetic,real,2020-01-02T20:14:44.572484
9634,309,493,real,real,2020-01-02T20:14:44.572484
9635,89,455,synthetic,synthetic,2020-01-02T20:14:44.572484
9636,32,482,real,synthetic,2020-01-02T20:14:44.572484
9637,322,385,real,real,2020-01-02T20:14:44.572484
9638,277,457,synthetic,real,2020-01-02T20:14:44.572484
9639,275,159,real,real,2020-01-02T20:14:44.572484
9640,106,482,real,real,2020-01-02T20:14:44.572484
9641,351,225,synthetic,real,2020-01-02T20:14:44.572484
9642,333,377,real,synthetic,2020-01-02T20:14:44.572484
9643,329,176,synthetic,real,2020-01-02T20:14:44.572484
9644,101,185,real,synthetic,2020-01-02T20:14:44.572484
9645,278,168,synthetic,synthetic,2020-01-02T20:14:44.572484
9646,33,215,synthetic,real,2020-01-02T20:14:44.572484
9647,18,193,real,synthetic,2020-01-02T20:14:44.572484
9648,253,240,real,real,2020-01-02T20:14:44.572484
9649,312,227,real,real,2020-01-02T20:14:44.572484
9650,32,153,real,synthetic,2020-01-02T20:14:44.572484
9651,320,407,synthetic,synthetic,2020-01-02T20:14:44.572484
9652,47,207,real,synthetic,2020-01-02T20:14:44.572484
9653,290,406,real,synthetic,2020-01-02T20:14:44.572484
9654,13,448,real,real,2020-01-02T20:14:44.572484
9655,32,152,synthetic,real,2020-01-02T20:14:44.572484
9656,92,477,real,real,2020-01-02T20:14:44.572484
9657,353,494,real,real,2020-01-02T20:14:44.572484
9658,14,198,real,synthetic,2020-01-02T20:14:44.572484
9659,23,403,synthetic,synthetic,2020-01-02T20:14:44.572484
9660,9,372,real,synthetic,2020-01-02T20:14:44.572484
9661,32,168,synthetic,synthetic,2020-01-02T20:14:44.572484
9662,73,369,real,real,2020-01-02T20:14:44.572484
9663,83,244,synthetic,real,2020-01-02T20:14:44.572484
9664,285,400,real,synthetic,2020-01-02T20:14:44.572484
9665,96,180,synthetic,real,2020-01-02T20:14:44.572484
9666,365,410,real,synthetic,2020-01-02T20:14:44.572484
9667,305,142,real,synthetic,2020-01-02T20:14:44.572484
9668,282,407,real,real,2020-01-02T20:14:44.572484
9669,30,140,real,synthetic,2020-01-02T20:14:44.572484
9670,326,182,real,synthetic,2020-01-02T20:14:44.572484
9671,54,371,synthetic,real,2020-01-02T20:14:44.572484
9672,4,383,synthetic,synthetic,2020-01-02T20:14:44.572484
9673,69,218,synthetic,synthetic,2020-01-02T20:14:44.572484
9674,291,145,synthetic,real,2020-01-02T20:14:44.572484
9675,78,216,real,real,2020-01-02T20:14:44.572484
9676,75,165,real,synthetic,2020-01-02T20:14:44.572484
9677,15,370,real,synthetic,2020-01-02T20:14:44.572484
9678,103,216,synthetic,synthetic,2020-01-02T20:14:44.572484
9679,287,420,synthetic,real,2020-01-02T20:14:44.572484
9680,354,435,synthetic,synthetic,2020-01-02T20:14:44.572484
9681,119,158,synthetic,real,2020-01-02T20:14:44.572484
9682,264,128,synthetic,synthetic,2020-01-02T20:14:44.572484
9683,38,428,synthetic,synthetic,2020-01-02T20:14:44.572484
9684,61,495,synthetic,real,2020-01-02T20:14:44.572484
9685,341,151,synthetic,synthetic,2020-01-02T20:14:44.572484
9686,12,396,real,real,2020-01-02T20:14:44.572484
9687,366,485,synthetic,real,2020-01-02T20:14:44.572484
9688,113,202,synthetic,synthetic,2020-01-02T20:14:44.572484
9689,106,189,synthetic,synthetic,2020-01-02T20:14:44.572484
9690,276,123,real,synthetic,2020-01-02T20:14:44.572484
9691,316,393,synthetic,real,2020-01-02T20:14:44.572484
9692,57,399,synthetic,synthetic,2020-01-02T20:14:44.572484
9693,30,201,real,synthetic,2020-01-02T20:14:44.572484
9694,269,225,real,synthetic,2020-01-02T20:14:44.572484
9695,75,173,synthetic,synthetic,2020-01-02T20:14:44.572484
9696,335,479,synthetic,real,2020-01-02T20:14:44.572484
9697,348,455,real,real,2020-01-02T20:14:44.572484
9698,264,155,real,synthetic,2020-01-02T20:14:44.572484
9699,341,435,synthetic,synthetic,2020-01-02T20:14:44.572484
9700,281,490,synthetic,synthetic,2020-01-02T20:14:44.572484
9701,91,143,real,real,2020-01-02T20:14:44.572484
9702,270,202,synthetic,synthetic,2020-01-02T20:14:44.572484
9703,50,470,synthetic,real,2020-01-02T20:14:44.572484
9704,298,440,real,synthetic,2020-01-02T20:14:44.572484
9705,43,154,real,real,2020-01-02T20:14:44.572484
9706,307,418,synthetic,real,2020-01-02T20:14:44.572484
9707,358,381,synthetic,real,2020-01-02T20:14:44.572484
9708,267,147,synthetic,real,2020-01-02T20:14:44.572484
9709,119,450,real,synthetic,2020-01-02T20:14:44.572484
9710,314,134,real,real,2020-01-02T20:14:44.572484
9711,19,374,synthetic,real,2020-01-02T20:14:44.572484
9712,39,383,real,synthetic,2020-01-02T20:14:44.572484
9713,324,470,real,synthetic,2020-01-02T20:14:44.572484
9714,339,167,synthetic,real,2020-01-02T20:14:44.572484
9715,346,210,synthetic,real,2020-01-02T20:14:44.572484
9716,346,172,synthetic,real,2020-01-02T20:14:44.572484
9717,73,185,real,synthetic,2020-01-02T20:14:44.572484
9718,8,396,real,real,2020-01-02T20:14:44.572484
9719,118,425,real,real,2020-01-02T20:14:44.572484
9720,24,389,real,synthetic,2020-01-02T20:14:44.572484
9721,89,421,real,synthetic,2020-01-02T20:14:44.572484
9722,356,192,synthetic,synthetic,2020-01-02T20:14:44.572484
9723,263,412,synthetic,synthetic,2020-01-02T20:14:44.572484
9724,349,143,synthetic,synthetic,2020-01-02T20:14:44.572484
9725,317,163,real,synthetic,2020-01-02T20:14:44.572484
9726,330,369,synthetic,synthetic,2020-01-02T20:14:44.572484
9727,324,126,synthetic,real,2020-01-02T20:14:44.572484
9728,47,193,synthetic,real,2020-01-02T20:14:44.572484
9729,32,185,synthetic,real,2020-01-02T20:14:44.572484
9730,306,136,synthetic,synthetic,2020-01-02T20:14:44.572484
9731,354,491,real,real,2020-01-02T20:14:44.572484
9732,289,421,real,synthetic,2020-01-02T20:14:44.572484
9733,41,129,real,synthetic,2020-01-02T20:14:44.572484
9734,333,382,synthetic,real,2020-01-02T20:14:44.572484
9735,67,245,synthetic,synthetic,2020-01-02T20:14:44.572484
9736,56,220,real,synthetic,2020-01-02T20:14:44.572484
9737,353,417,real,real,2020-01-02T20:14:44.572484
9738,30,150,synthetic,synthetic,2020-01-02T20:14:44.572484
9739,40,374,synthetic,real,2020-01-02T20:14:44.572484
9740,339,163,synthetic,synthetic,2020-01-02T20:14:44.572484
9741,287,431,real,synthetic,2020-01-02T20:14:44.572484
9742,65,415,real,real,2020-01-02T20:14:44.572484
9743,271,152,real,real,2020-01-02T20:14:44.572484
9744,34,470,synthetic,synthetic,2020-01-02T20:14:44.572484
9745,305,450,synthetic,synthetic,2020-01-02T20:14:44.572484
9746,57,388,synthetic,real,2020-01-02T20:14:44.572484
9747,311,456,synthetic,real,2020-01-02T20:14:44.572484
9748,74,452,synthetic,real,2020-01-02T20:14:44.572484
9749,279,167,real,real,2020-01-02T20:14:44.572484
9750,91,433,real,synthetic,2020-01-02T20:14:44.572484
9751,335,413,real,synthetic,2020-01-02T20:14:44.572484
9752,347,247,real,real,2020-01-02T20:14:44.572484
9753,24,422,real,real,2020-01-02T20:14:44.572484
9754,113,179,synthetic,synthetic,2020-01-02T20:14:44.572484
